"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xERA","playerid"
"Don Sutton","LAD","3","6","0","16","16","87.1","4.53","3.09","0.72",".282","69.5%","","","","3.92","","3.87","","0.5","43","3","6","3.92","16","16","0","0","0","","87.1","380","91","44","38","7","30","6","1","2","4","44","","","","","","","","","","","","4.53","3.09","1.47","9.38","0.72",".261","1.39",".282","69.5%","3.87","","","","","","","","","4.8","87.1","","","4.8","0.5","","","","-0.53","-7.18","6.66","-5.54","-0.63","1.09","0.92","0.88","1.32","16","-0.86","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","118","114","","11.6%","7.9%","","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-0.3","-0.2","-0.4","43 - 43","3.7%","","","","","","","4.07","21.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","104","77","112","110","107","110","103","96","77","100","","","","","","","","","","","","","","","","","","0","","","","1012745"
"Mike Dunne","PIT","7","11","0","30","28","170.0","3.71","4.66","0.79",".258","71.5%","","","","3.92","","4.73","","-0.2","25","7","11","3.92","30","28","1","0","0","","170.0","752","163","88","74","15","88","3","5","12","7","70","","","","","","","","","","","","3.71","4.66","0.80","8.63","0.79",".247","1.48",".258","71.5%","4.73","","","","","","","","","-3.4","167.1","1.0","2.2","-2.4","-0.2","","","","-1.27","-13.56","12.29","-15.15","-1.66","1.01","0.87","0.94","1.36","28","-1.60","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","115","134","","9.3%","11.7%","","","-0.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.6","-0.1","0.5","25 - 25","-2.4%","","","","","","","4.80","23.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","156","41","103","121","102","117","94","99","62","148","","","","","","","","","","","","","","","","","","0","","","","1003570"
"Les Straker","MIN","2","5","1","16","14","82.2","2.50","2.72","0.87",".274","72.1%","","","","3.92","","4.38","","0.5","28","2","5","3.92","16","14","1","1","1","","82.2","341","86","39","36","8","25","1","0","4","3","23","","","","","","","","","","","","2.50","2.72","0.92","9.36","0.87",".272","1.34",".274","72.1%","4.38","","","","","","","","","5.3","77.0","0.0","5.2","5.2","0.5","","","","-0.26","-5.82","5.56","0.86","0.16","0.96","0.82","0.83","1.43","14","0.04","-0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","94","111","","6.7%","7.3%","","","-0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","0.2","0.4","0.6","28 - 28","-0.6%","","","","","","","4.58","16.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","85","54","105","103","107","100","97","101","47","88","","","","","","","","","","","","","","","","","","0","","","","1012593"
"Bobby Witt","TEX","8","10","0","22","22","174.1","7.64","5.21","0.67",".256","70.2%","","","","3.92","","3.80","","2.4","24","8","10","3.92","22","22","13","2","0","","174.1","736","134","83","76","13","101","2","1","16","8","148","","","","","","","","","","","","7.64","5.21","1.47","6.92","0.67",".211","1.35",".256","70.2%","3.80","","","","","","","","","22.6","174.1","","","22.6","2.4","","","","0.24","-11.99","12.23","5.98","0.59","0.96","0.87","0.87","1.69","9","0.96","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","98","96","","20.1%","13.7%","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","1.0","-1.1","-0.1","24 - 24","6.4%","","","","","","","3.75","35.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","163","86","78","79","83","100","91","99","141","164","","","","","","","","","","","","","","","","","","0","","","","1014170"
"Al Leiter","NYY","4","4","0","14","14","57.1","9.42","5.18","1.10",".288","77.7%","","","","3.92","","4.25","","0.5","22","4","4","3.92","14","14","0","0","0","","57.1","251","49","27","25","7","33","0","5","1","4","60","","","","","","","","","","","","9.42","5.18","1.82","7.69","1.10",".230","1.43",".288","77.7%","4.25","","","","","","","","","4.7","57.1","","","4.7","0.5","","","","-0.07","-4.43","4.36","-0.96","-0.04","0.97","0.90","0.88","1.27","14","-0.23","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","99","108","","23.9%","13.1%","","","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.1","0.3","0.3","22 - 22","10.8%","","","","","","","3.22","39.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","162","106","86","130","90","106","102","109","167","157","","","","","","","","","","","","","","","","","","0","","","","883"
"Joe Price","SFG","1","6","4","38","3","61.2","7.15","3.94","0.73",".289","67.5%","","","","3.94","","3.60","","0.2","31","1","6","3.94","38","3","0","0","4","","61.2","269","59","33","27","5","27","6","1","1","3","49","","","","","","","","","","","","7.15","3.94","1.81","8.61","0.73",".245","1.39",".289","67.5%","3.60","","","","","","","","","1.7","13.0","0.0","48.2","1.7","0.2","","","","-1.70","-5.80","4.10","-11.85","-1.29","1.06","1.00","1.20","1.09","24","-0.51","-1.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","9","118","103","","18.2%","10.0%","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.7","-0.2","-0.7","-0.9","31 - 31","8.2%","","","","","","","3.53","30.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","132","95","103","111","101","110","105","93","121","127","","","","","","","","","","","","","","","","","","0","","","","1010530"
"Jack Morris","DET","15","13","0","34","34","235.0","6.43","3.18","0.77",".284","69.4%","","","","3.94","","3.56","","4.0","33","15","13","3.94","34","34","10","2","0","","235.0","997","225","115","103","20","83","7","4","11","11","168","","","","","","","","","","","","6.43","3.18","2.02","8.62","0.77",".247","1.31",".284","69.4%","3.56","","","","","","","","","36.9","235.0","","","36.9","4.0","","","","-0.32","-18.62","18.30","-7.84","-0.91","1.04","0.97","0.87","1.17","24","0.16","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","102","90","","16.9%","8.3%","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","-0.1","-1.5","-1.6","33 - 33","8.5%","","","","","","","3.49","27.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","99","118","97","90","97","97","101","97","118","100","","","","","","","","","","","","","","","","","","0","","","","1009211"
"Juan Berenguer","MIN","8","4","2","57","1","100.0","8.91","5.49","0.63",".258","72.9%","","","","3.96","","3.56","","0.8","33","8","4","3.96","57","1","0","0","2","","100.0","428","74","44","44","7","61","7","1","3","5","99","","","","","","","","","","","","8.91","5.49","1.62","6.66","0.63",".202","1.35",".258","72.9%","3.56","","","","","","","","","-1.1","4.0","8.9","96.0","7.8","0.8","","","","-0.20","-7.80","7.60","12.99","1.31","1.07","1.00","1.25","1.73","30","0.89","-1.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","14","95","90","","23.1%","14.3%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","0.4","-0.3","0.2","33 - 33","8.9%","","","","","","","3.45","39.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162","171","95","75","74","79","100","92","102","162","171","","","","","","","","","","","","","","","","","","0","","","","1000865"
"Jerry Reed","SEA","1","1","1","46","0","86.1","5.00","3.44","0.83",".272","70.9%","","","","3.96","","4.08","","0.2","32","1","1","3.96","46","0","0","0","1","","86.1","363","82","42","38","8","33","7","2","1","7","48","","","","","","","","","","","","5.00","3.44","1.45","8.55","0.83",".250","1.33",".272","70.9%","4.08","","","","","","","","","","","2.0","86.1","2.0","0.2","","","","-0.84","-4.40","3.56","2.91","0.34","0.59","0.65","0.84","0.83","27","0.61","-2.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","9","96","99","","13.2%","9.1%","","","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.2","-0.1","0.0","32 - 32","4.1%","","","","","","","4.02","24.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","107","85","96","98","98","99","97","99","92","109","","","","","","","","","","","","","","","","","","0","","","","1010769"
"Norm Charlton","CIN","4","5","0","10","10","61.1","5.72","2.93","0.88",".281","74.7%","","","","3.96","","3.84","","0.6","25","4","5","3.96","10","10","0","0","0","","61.1","259","60","27","27","6","20","2","2","3","2","39","","","","","","","","","","","","5.72","2.93","1.95","8.80","0.88",".253","1.30",".281","74.7%","3.84","","","","","","","","","5.4","61.1","","","5.4","0.6","","","","-1.16","-6.00","4.84","-0.86","-0.13","1.10","0.99","0.88","0.61","10","-0.76","-0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","111","106","","15.1%","7.7%","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.2","0.3","0.1","25 - 25","7.3%","","","","","","","3.63","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","98","102","105","134","104","103","103","103","100","98","","","","","","","","","","","","","","","","","","0","","","","1002160"
"Don Heinkel","DET","0","0","1","21","0","36.1","7.43","2.97","0.99",".250","69.5%","","","","3.96","","3.62","","0.2","28","0","0","3.96","21","0","0","0","1","","36.1","151","30","17","16","4","12","1","1","3","5","30","","","","","","","","","","","","7.43","2.97","2.50","7.43","0.99",".217","1.16",".250","69.5%","3.62","","","","","","","","","","","1.7","36.1","1.7","0.2","","","","-0.07","-1.06","0.99","0.63","0.13","0.41","0.44","0.68","0.78","12","0.21","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","102","92","","19.9%","7.9%","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.3","-0.4","-0.1","28 - 28","11.9%","","","","","","","3.08","30.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","93","146","83","117","85","86","89","98","139","95","","","","","","","","","","","","","","","","","","0","","","","1005595"
"Walt Terrell","DET","7","16","0","29","29","206.1","3.66","3.40","0.87",".261","70.9%","","","","3.97","","4.38","","1.5","30","7","16","3.97","29","29","11","1","0","","206.1","870","199","101","91","20","78","8","2","7","2","84","","","","","","","","","","","","3.66","3.40","1.08","8.68","0.87",".252","1.34",".261","70.9%","4.38","","","","","","","","","14.9","206.1","","","14.9","1.5","","","","-1.38","-16.59","15.21","-5.33","-0.54","1.05","0.97","0.88","1.66","18","-0.54","-0.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","102","110","","9.7%","9.0%","","","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","1.1","-0.6","0.5","30 - 30","0.7%","","","","","","","4.43","20.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","106","63","98","103","99","100","93","100","67","107","","","","","","","","","","","","","","","","","","0","","","","1012924"
"Jack McDowell","CHW","5","10","0","26","26","158.2","4.76","3.86","0.68",".262","66.8%","","","","3.97","","4.11","","1.4","22","5","10","3.97","26","26","1","0","0","","158.2","687","147","85","70","12","68","5","7","11","1","84","","","","","","","","","","","","4.76","3.86","1.24","8.34","0.68",".240","1.36",".262","66.8%","4.11","","","","","","","","","13.4","158.2","","","13.4","1.4","","","","0.21","-12.70","12.91","-7.40","-0.79","1.04","0.92","0.88","1.15","25","-0.18","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","100","107","","12.2%","9.9%","","","-0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","0.8","-1.1","-0.3","22 - 22","2.3%","","","","","","","4.23","23.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","120","72","94","80","94","101","93","94","85","119","","","","","","","","","","","","","","","","","","0","","","","1008473"
"Danny Cox","STL","3","8","0","13","13","86.0","4.92","2.62","0.63",".294","70.4%","","","","3.98","","3.49","","1.0","28","3","8","3.98","13","13","0","0","0","","86.0","361","89","40","38","6","25","7","1","4","3","47","","","","","","","","","","","","4.92","2.62","1.88","9.31","0.63",".266","1.33",".294","70.4%","3.49","","","","","","","","","9.1","86.0","","","9.1","1.0","","","","-0.97","-6.39","5.42","-2.61","-0.30","0.89","0.82","0.87","0.81","13","-0.54","-0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","113","100","","13.0%","6.9%","","","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.5","0.2","-0.3","28 - 28","6.1%","","","","","","","3.78","21.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","88","99","111","95","110","105","108","97","86","88","","","","","","","","","","","","","","","","","","0","","","","1002695"
