"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Bat","Fld","Rep","Pos","RAR","WAR","Dol","Spd","wRC+","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","BsR","FA% (sc)","FT% (sc)","FC% (sc)","FS% (sc)","FO% (sc)","SI% (sc)","SL% (sc)","CU% (sc)","KC% (sc)","EP% (sc)","CH% (sc)","SC% (sc)","KN% (sc)","UN% (sc)","vFA (sc)","vFT (sc)","vFC (sc)","vFS (sc)","vFO (sc)","vSI (sc)","vSL (sc)","vCU (sc)","vKC (sc)","vEP (sc)","vCH (sc)","vSC (sc)","vKN (sc)","FA-X (sc)","FT-X (sc)","FC-X (sc)","FS-X (sc)","FO-X (sc)","SI-X (sc)","SL-X (sc)","CU-X (sc)","KC-X (sc)","EP-X (sc)","CH-X (sc)","SC-X (sc)","KN-X (sc)","FA-Z (sc)","FT-Z (sc)","FC-Z (sc)","FS-Z (sc)","FO-Z (sc)","SI-Z (sc)","SL-Z (sc)","CU-Z (sc)","KC-Z (sc)","EP-Z (sc)","CH-Z (sc)","SC-Z (sc)","KN-Z (sc)","wFA (sc)","wFT (sc)","wFC (sc)","wFS (sc)","wFO (sc)","wSI (sc)","wSL (sc)","wCU (sc)","wKC (sc)","wEP (sc)","wCH (sc)","wSC (sc)","wKN (sc)","wFA/C (sc)","wFT/C (sc)","wFC/C (sc)","wFS/C (sc)","wFO/C (sc)","wSI/C (sc)","wSL/C (sc)","wCU/C (sc)","wKC/C (sc)","wEP/C (sc)","wCH/C (sc)","wSC/C (sc)","wKN/C (sc)","O-Swing% (sc)","Z-Swing% (sc)","Swing% (sc)","O-Contact% (sc)","Z-Contact% (sc)","Contact% (sc)","Zone% (sc)","Pace","Def","wSB","UBR","Age Rng","Off","Lg","wGDP","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","LD+%","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","CStr%","CSW%","xBA","xSLG","xwOBA","L-WAR","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Daryl Sconiers","CAL","57","173","4","14","17","1","7.5%","9.8%",".100",".252",".244",".301",".344",".290","","79","-0.6","-4.9","-0.4","0.0","25","57","160","173","39","31","4","0","4","14","17","13","2","17","0","0","0","6","1","2",".244","","","","","","","","","","","7.5%","9.8%","0.76",".301",".344",".644",".100",".252","","","","","","","","",".290","-3.6","16","-4.3","2.0","5.0","-2.4","0.1","0.0","","1.6","79","-0.38","-3.50","3.12","-7.39","-0.77","1.17","2.16","15","-0.32","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","-0.6","","25 - 25","-4.9","0.4","","","","","","","","19.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","91","74","92","86","75","88","","","","","","","","","","","","","","","","","","0","","","","","","0.0","57","173","4","14","17","1","7.5%","9.8%",".100",".252",".244",".301",".344",".290","","79","-0.6","-4.9","-0.4","0.0","1011670"
"Lenny Faedo","MIN","16","56","1","6","6","0","7.1%","5.4%",".077",".250",".250",".304",".327",".290","","73","0.0","-1.8","-0.3","0.0","24","16","52","56","13","11","1","0","1","6","6","4","0","3","0","0","0","1","0","0",".250","","","","","","","","","","","7.1%","5.4%","1.33",".304",".327",".630",".077",".250","","","","","","","","",".290","-1.2","5","-1.8","-1.0","1.6","0.7","-0.3","0.0","","1.5","73","-0.08","-0.87","0.80","-0.10","0.00","0.95","","0","-0.30","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","0.0","","24 - 24","-1.8","0.1","","","","","","","","14.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","87","40","93","82","57","88","","","","","","","","","","","","","","","","","","0","","","","","","0.0","16","56","1","6","6","0","7.1%","5.4%",".077",".250",".250",".304",".327",".290","","73","0.0","-1.8","-0.3","0.0","1003892"
"Craig Lefferts","SDP","62","18","0","1","0","0","0.0%","33.3%",".059",".455",".294",".294",".353",".290","","83","0.0","-0.3","1.6","0.2","26","62","17","18","5","4","1","0","0","1","0","0","0","6","0","0","1","0","0","0",".294","","","","","","","","","","","0.0%","33.3%","0.00",".294",".353",".647",".059",".455","","","","","","","","",".290","-0.4","2","-0.3","0.0","0.5","1.6","1.8","0.2","","0.8","83","-0.05","-0.10","0.05","-2.91","-0.33","0.35","","0","-0.20","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","0.0","","26 - 26","-0.3","0.1","","","","","","","","33.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","0","245","90","92","49","157","","","","","","","","","","","","","","","","","","0","","","","","","0.2","62","18","0","1","0","0","0.0%","33.3%",".059",".455",".294",".294",".353",".290","","83","0.0","-0.3","1.6","0.2","1007476"
"Mike Davis","OAK","134","423","9","47","46","14","7.3%","15.6%",".134",".252",".230",".285",".364",".290","","82","-0.8","-9.7","-2.1","0.1","25","134","382","423","88","58","18","3","9","47","46","31","2","66","1","7","2","5","14","9",".230","","","","","","","","","","","7.3%","15.6%","0.47",".285",".364",".649",".134",".252","","","","","","","","",".290","-9.0","38","-8.9","3.0","12.3","-5.1","1.5","0.1","","5.5","82","0.03","-7.77","7.80","-7.66","-0.82","1.02","1.36","6","-1.22","1.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.1","-0.8","","25 - 25","-9.7","1.0","","","","","","","","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","89","117","87","91","100","88","","","","","","","","","","","","","","","","","","0","","","","","","0.1","134","423","9","47","46","14","7.3%","15.6%",".134",".252",".230",".285",".364",".290","","82","-0.8","-9.7","-2.1","0.1","1003070"
"Gene Richards","SFG","87","153","0","18","4","5","11.8%","18.3%",".030",".318",".252",".340",".281",".290","","83","-0.2","-3.1","-3.0","-0.1","30","87","135","153","34","30","4","0","0","18","4","18","2","28","0","0","0","3","5","3",".252","","","","","","","","","","","11.8%","18.3%","0.64",".340",".281",".621",".030",".318","","","","","","","","",".290","-3.3","14","-2.9","-2.0","4.4","-1.0","-1.1","-0.1","","3.9","83","-0.53","-3.40","2.87","-5.41","-0.56","1.30","1.54","56","-0.35","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.0","-0.2","","30 - 30","-3.1","0.5","","","","","","","","30.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","135","134","104","74","25","109","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","87","153","0","18","4","5","11.8%","18.3%",".030",".318",".252",".340",".281",".290","","83","-0.2","-3.1","-3.0","-0.1","1010907"
"Craig Reynolds","HOU","146","571","6","61","60","7","3.9%","9.3%",".104",".276",".260",".286",".364",".289","","84","1.0","-9.2","11.3","2.2","31","146","527","571","137","105","15","11","6","61","60","22","2","53","0","6","16","4","7","1",".260","","","","","","","","","","","3.9%","9.3%","0.42",".286",".364",".651",".104",".276","","","","","","","","",".289","-12.4","51","-10.2","4.0","16.5","7.3","20.7","2.2","","6.4","84","0.71","-9.63","10.34","6.44","0.69","1.04","0.77","5","-0.38","1.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","1.0","","31 - 31","-9.2","2.0","","","","","","","","14.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","44","68","87","95","87","95","","","","","","","","","","","","","","","","","","0","","","","","","2.2","146","571","6","61","60","7","3.9%","9.3%",".104",".276",".260",".286",".364",".289","","84","1.0","-9.2","11.3","2.2","1010867"
"Tim Laudner","MIN","87","284","10","31","35","0","6.3%","27.5%",".183",".250",".206",".258",".389",".289","","72","0.0","-9.3","11.3","1.1","26","87","262","284","54","27","16","1","10","31","35","18","0","78","1","2","1","4","0","0",".206","","","","","","","","","","","6.3%","27.5%","0.23",".258",".389",".647",".183",".250","","","","","","","","",".289","-6.2","25","-9.3","7.0","8.2","4.3","10.9","1.1","","2.4","72","-0.39","-5.31","4.92","-9.73","-1.14","0.99","1.92","8","-0.27","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","0.0","","26 - 26","-9.3","0.7","","","","","","","","37.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","77","206","79","98","137","88","","","","","","","","","","","","","","","","","","0","","","","","","1.1","87","284","10","31","35","0","6.3%","27.5%",".183",".250",".206",".258",".389",".289","","72","0.0","-9.3","11.3","1.1","1007381"
"Tom Dunbar","TEX","34","103","2","9","10","1","5.8%","15.5%",".082",".291",".258",".301",".340",".289","","77","0.2","-2.6","-3.4","-0.3","24","34","97","103","25","21","2","0","2","9","10","6","1","16","0","0","0","1","1","0",".258","","","","","","","","","","","5.8%","15.5%","0.38",".301",".340",".641",".082",".291","","","","","","","","",".289","-2.3","9","-2.8","-2.0","3.0","-1.4","-2.8","-0.3","","3.0","77","-0.42","-2.00","1.59","0.93","0.11","1.05","2.22","9","-0.24","-0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.4","0.2","","24 - 24","-2.6","0.2","","","","","","","","23.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","71","117","92","86","61","102","","","","","","","","","","","","","","","","","","0","","","","","","-0.3","34","103","2","9","10","1","5.8%","15.5%",".082",".291",".258",".301",".340",".289","","77","0.2","-2.6","-3.4","-0.3","1003551"
"Glenn Wilson","PHI","132","363","6","28","31","7","4.7%","15.4%",".132",".270",".240",".276",".372",".289","","79","1.0","-7.5","-7.8","-0.3","25","132","341","363","82","52","21","3","6","28","31","17","1","56","1","3","1","12","7","1",".240","","","","","","","","","","","4.7%","15.4%","0.30",".276",".372",".649",".132",".270","","","","","","","","",".289","-8.0","33","-8.5","-4.0","10.5","-3.8","-3.5","-0.3","","5.2","79","-1.07","-7.26","6.19","-16.80","-1.76","1.05","1.30","23","-0.93","-0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.8","1.0","","25 - 25","-7.5","1.3","","","","","","","","21.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","54","113","84","97","110","93","","","","","","","","","","","","","","","","","","0","","","","","","-0.3","132","363","6","28","31","7","4.7%","15.4%",".132",".270",".240",".276",".372",".289","","79","1.0","-7.5","-7.8","-0.3","1014081"
"Jerry Dybzinski","CHW","94","152","1","17","10","7","8.6%","7.9%",".076",".250",".235",".311",".311",".289","","75","0.6","-3.8","6.4","0.7","28","94","132","152","31","24","5","1","1","17","10","13","0","12","2","1","4","3","7","2",".235","","","","","","","","","","","8.6%","7.9%","1.08",".311",".311",".621",".076",".250","","","","","","","","",".289","-3.4","14","-4.4","4.0","4.4","2.4","7.3","0.7","","6.3","75","-0.88","-3.04","2.16","-4.12","-0.45","1.01","","0","-0.51","-0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","0.6","","28 - 28","-3.8","0.4","","","","","","","","17.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","104","59","95","78","56","88","","","","","","","","","","","","","","","","","","0","","","","","","0.7","94","152","1","17","10","7","8.6%","7.9%",".076",".250",".235",".311",".311",".289","","75","0.6","-3.8","6.4","0.7","1003610"
"Glenn Davis","HOU","18","68","2","6","8","0","5.9%","17.6%",".180",".229",".213",".258",".393",".288","","84","0.0","-1.3","-1.9","-0.1","23","18","61","68","13","6","5","0","2","6","8","4","0","12","0","1","2","0","0","0",".213","","","","","","","","","","","5.9%","17.6%","0.33",".258",".393",".651",".180",".229","","","","","","","","",".288","-1.5","6","-1.2","-1.0","2.0","-0.9","-1.0","-0.1","","1.2","84","-0.20","-1.44","1.24","-0.01","0.02","1.28","0.64","2","-0.01","-0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.9","0.0","","23 - 23","-1.3","0.2","","","","","","","","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","68","129","78","103","151","79","","","","","","","","","","","","","","","","","","0","","","","","","-0.1","18","68","2","6","8","0","5.9%","17.6%",".180",".229",".213",".258",".393",".288","","84","0.0","-1.3","-1.9","-0.1","1003052"
"Bob Owchinko","CIN","49","16","0","2","0","0","18.8%","31.3%",".083",".286",".167",".333",".250",".288","","75","0.0","-0.4","1.4","0.2","29","49","12","16","2","1","1","0","0","2","0","3","0","5","0","0","1","2","0","0",".167","","","","","","","","","","","18.8%","31.3%","0.60",".333",".250",".583",".083",".286","","","","","","","","",".288","-0.4","1","-0.4","0.0","0.5","1.4","1.5","0.2","","2.0","75","-0.19","-0.24","0.05","-1.82","-0.17","0.69","","0","-0.11","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","0.0","","29 - 29","-0.4","0.1","","","","","","","","50.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","215","229","102","65","70","98","","","","","","","","","","","","","","","","","","0","","","","","","0.2","49","16","0","2","0","0","18.8%","31.3%",".083",".286",".167",".333",".250",".288","","75","0.0","-0.4","1.4","0.2","1009914"
"Henry Cotto","CHC","105","160","0","24","8","9","6.3%","14.4%",".034",".325",".274",".325",".308",".288","","72","0.6","-4.4","7.3","0.8","23","105","146","160","40","35","5","0","0","24","8","10","2","23","1","0","3","1","9","3",".274","","","","","","","","","","","6.3%","14.4%","0.43",".325",".308",".633",".034",".325","","","","","","","","",".288","-3.6","14","-5.1","8.0","4.6","-0.7","8.1","0.8","","5.8","72","0.68","-2.49","3.17","1.99","0.18","1.08","1.03","19","0.00","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","0.6","","23 - 23","-4.4","0.6","","","","","","","","20.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","72","105","99","81","29","112","","","","","","","","","","","","","","","","","","0","","","","","","0.8","105","160","0","24","8","9","6.3%","14.4%",".034",".325",".274",".325",".308",".288","","72","0.6","-4.4","7.3","0.8","1002664"
